LDHU3_09.0540;LmjF.09.0380;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0560;LmjF.09.0390;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0570;LmjF.09.0400;kinetoplastid_kinetochore_protein_10_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0590;LmjF.09.0410;kinetoplastid_kinetochore_protein_10_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0600;LmjF.09.0420;tyrosine_phosphatase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0610;LmjF.09.0430;Plus-3_domain/Zinc_finger_C3HC4_type_(RING_finger)_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0620;LmjF.09.0440;Tetratricopeptide_repeat_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0630;LmjF.09.0450;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0640;LmjF.09.0460;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0650;LmjF.09.0470;serine/threonine_protein_phosphatase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0660;LmjF.09.0480;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0670;LmjF.09.0490;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0680;LmjF.09.0500;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0690;LmjF.09.0510;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0700;LmjF.09.0520;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0710;LmjF.09.0530;leucine-rich_repeat_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0730;LmjF.09.0540;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0740;LmjF.09.0550;Dual_specificity_phosphatase_catalytic_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0750;LmjF.09.0560;Histidine_phosphatase_superfamily_(branch_1)_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0760;LmjF.09.0570;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0770;LmjF.09.0580;surface_antigen-like_protein;;;;;;;;;;;;;;;;;
LDHU3_09.0780;LmjF.09.0590;ATP-dependent_DNA_helicase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0790;LmjF.09.0600;cyclin_1;;;;;;;;;;;;;;;;;
LDHU3_09.0800;LmjF.09.0610;Glucosidase_II_beta_subunit-like_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0810;LmjF.09.0620;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0820;LmjF.09.0630;PH_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0830;LmjF.09.0640;palmitoyl_acyltransferase_5_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0840;LmjF.09.0650;Zeta_toxin_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0850;LmjF.09.0660;Methyltransferase_TYW3_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0860;LmjF.09.0670;prefoldin_subunit_2_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0870;LmjF.09.0680;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0880;LmjF.09.0690;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0900;LmjF.09.0700;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0910;LmjF.09.0710;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0920;LmjF.09.0720;cleavage_and_polyadenylation_specificity_factor_30_kDa_subunit_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0930;LmjF.09.0730;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0940;LmjF.09.0740;ubiquitin_ligase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0950;LmjF.09.0750;acyl-CoA_binding_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0960;LmjF.09.0760;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.0970;LmjF.09.0770;oligopeptidase_b;;;;;;;;;;;;;;;;;
LDHU3_09.0980;LmjF.09.0780;Domain_of_unknown_function_(DUF4464)_putative;;;;;;;;;;;;;;;;;
LDHU3_09.0990;LmjF.09.0790;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1000;LmjF.09.0800;kinetoplast-associated_protein-like_protein;;;;;;;;;;;;;;;;;
LDHU3_09.1010;LmjF.09.0810;Prefoldin_subunit_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1020;LmjF.09.0820;ATPase_family_associated_with_various_cellular_activities_(AAA)_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1030;LmjF.09.0830;DEAD/DEAH_box_helicase-like_protein;;;;;;;;;;;;;;;;;
LDHU3_09.1040;LmjF.09.0840;Uncharacterised_protein_family_(UPF0160)_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1050;LmjF.09.0850;ras_family_protein-like_protein;;;;;;;;;;;;;;;;;
LDHU3_09.1060;LmjF.09.0860;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1070;LmjF.09.0870;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1080;LmjF.09.0880;histone_h1-like_protein;;;;;;;;;;;;;;;;;
LDHU3_09.1090;LmjF.09.0890;phospholipid_transporting_ATPase-like_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1100;LmjF.31.1900;Ubiquitin-2_like_Rad60_SUMO-like/Ubiquitin_family/Ubiquitin-like_domain/Ribosomal_L40e_family_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1110;LmjF.09.0900;ef-hand_protein_5_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1120;LmjF.09.0910;calmodulin_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1130;LmjF.09.0920;calmodulin_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1150;LmjF.09.0930;calmodulin_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1160;LmjF.09.0940;translation-associated_element_2_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1170;LmjF.09.0950;SLA/LP_autoantigen-like_protein;;;;;;;;;;;;;;;;;
LDHU3_09.1180;LmjF.09.0960;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1190;LmjF.09.0970;elongation_factor-1_gamma;;;;;;;;;;;;;;;;;
LDHU3_09.1210;LmjF.09.0980;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1230;LmjF.09.0990;N-inal_region_of_Chorein_a_TM_vesicle-mediated_sorter_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1240;LmjF.09.1000;PUB_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1260;-;UEV_domain/Zinc_finger_C3HC4_type_(RING_finger)_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1270;LmjF.09.1010;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1290;LMJLV39_090017000,LMJSD75_090016600;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_09.1300;LmjF.09.1020;LEM3_(ligand-effect_modulator_3)_family_/_CDC50_family_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1310;LmjF.09.1030;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1320;LmjF.09.1040;phospholipid:diacylglycerol_acyltransferase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1340;LmjF.09.1040;phospholipid:diacylglycerol_acyltransferase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1350;LmjF.09.1050;MSP_(Major_sperm_protein)_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1360;LmjF.09.1060;DNA-directed_RNA_polymerase_III_subunit_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1370;LmjF.09.1070;translation_initiation_factor_EIF-2B_gamma_subunit_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1380;LmjF.09.1090;translation_initiation_factor_EIF-2B_gamma_subunit_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1390;LmjF.09.1100;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1400;LmjF.09.1110;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1410;LmjF.09.1120;mitochondrial_RNA_binding_protein_2;;;;;;;;;;;;;;;;;
LDHU3_09.1420;LmjF.09.1130;mitochondrial_import_inner_membrane_translocase_subunit_TIM17_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1430;LmjF.09.1140;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1440;LmjF.09.1150;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1450;LmjF.09.1160;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1460;LmjF.09.1170;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1470;LmjF.09.1180;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1490;LmjF.09.1190;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1500;LmjF.09.1200;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1510;LmjF.09.1210;Zinc_finger_C3HC4_type_(RING_finger)_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1520;LmjF.09.1220;AAA_family_ATPase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1530;LmjF.09.1230;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1540;LmjF.09.1240;ATP-dependent_helicase_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1560;LmjF.09.1250;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1570;LmjF.09.1260;Bromodomain_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1580;LmjF.09.1270;mitochondrial_carrier_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1590;LmjF.09.1280;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1600;LmjF.09.1290;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1610;LmjF.09.1300;PPPDE_putative_peptidase_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1620;LmjF.09.1310;PPPDE_putative_peptidase_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1630;LmjF.09.1315;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1640;LmjF.09.1320;paraflagellar_rod_component_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1650;LmjF.09.1330;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1660;LmjF.09.1340;histone_H2B;;;;;;;;;;;;;;;;;
LDHU3_09.1670;LmjF.09.1350;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1680;LmjF.09.1360;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1690;LmjF.09.1370;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1700;LmjF.09.1380;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1710;LmjF.09.1390;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1720;LmjF.09.1400;Glycosyl_hydrolase_family_47_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1740;LmjF.09.1410;SET_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1750;LmjF.09.1420;Bacterial_trigger_factor_protein_(TF)_C-inus_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1760;LmjF.09.1430;ubiquinone_biosynthesis_protein-like_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1790;LmjF.09.1440;DnaJ_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1800;LmjF.09.1450;Rhodanese-like_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1810;LmjF.09.1460;Rhodanese-like_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1820;LmjF.09.1470;Rhodanese-like_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1830;LmjF.09.1480;DNA_J-binding_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1840;LmjF.09.1490;cytochrome_b5-like_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1850;LmjF.09.1500;Cytochrome_b5-like_Heme/Steroid_binding_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1860;LmjF.09.1505;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1870;LmjF.09.1510;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1880;LmjF.09.1520;Leucine_Rich_repeat_putative;;;;;;;;;;;;;;;;;
LDHU3_09.1890;LmjF.09.1530;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1900;LmjF.09.1540;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_09.1910;LmjF.09.1550;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0010;LmjF.10.0010;delta-12_fatty_acid_desaturase;;;;;;;;;;;;;;;;;
LDHU3_10.0020;LmjF.10.0020;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0030;LmjF.10.0030;phosphate-Repressible_Phosphate_Permease-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0080;LmjF.10.0040;Gryzun_putative_trafficking_through_Golgi_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0090;LmjF.10.0050;Dos2-interacting_transcription_regulator_of_RNA-Pol-II_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0100;LmjF.10.0060;thymidylate_kinase-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0110;LmjF.10.0070;ribosomal_protein_l35a_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0120;LmjF.10.0080;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0150;LmjF.10.0090;dehydrogenase-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0160;LmjF.10.0100;SRP40_C-inal_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0170;LmjF.10.0110;WD-repeat_containing_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0180;LmjF.10.0120;PSP1_C-inal_conserved_region_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0190;LmjF.10.0130;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0200;LmjF.10.0140;DEAD/DEAH_box_helicase_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0230;LmjF.10.0150;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0240;LmjF.10.0160;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0260;LmjF.10.0170;guanosine_diphosphatase_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0280;LmjF.10.0180;leucine-rich_repeat_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0290;LmjF.10.0190;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0300;LmjF.10.0195;MORN_repeat_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0310;LmjF.10.0200;Mitogen-activated_protein_kinase_10_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0330;-;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0340;LmjF.10.0210;Nucleolar_protein_56_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0350;LmjF.10.0218;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0360;LmjF.10.0219;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0370;LmjF.10.0220;Amastin_surface_glycoprotein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0380;LmjF.10.0230;Amastin_surface_glycoprotein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0390;LmjF.10.0240;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0400;LmjF.10.0250;Pterin_4_alpha_carbinolamine_dehydratase_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0410;LmjF.10.0260;COPI_associated_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0420;LmjF.10.0270;Exonuclease_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0430;LmjF.10.0280;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0440;LmjF.10.0290;isocitrate_dehydrogenase_[NADP]_mitochondrial_precursor_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0460;LmjF.10.0300;kinetoplastid_kinetochore_protein_4_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0470;LmjF.10.0310;protein_transport_protein_SEC23_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0480;LmjF.10.0320;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0500;LmjF.10.0330;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0510;LmjF.10.0360;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0530;LmjF.10.0370;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0540;LmjF.10.0380;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0550;LmjF.10.0385;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0570;LmjF.10.0390;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0590;LmjF.10.0400;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0600;LmjF.10.0410;pteridine_transporter_(truncated)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0610;LmjF.10.0420;dihydroxyacetone_kinase_1-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0620;LmjF.10.0425;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0630;LmjF.10.0430;Zinc_finger_C3HC4_type_(RING_finger)_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0640;LmjF.10.0440;Zinc_finger_C3HC4_type_(RING_finger)_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0660;-;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0670;LmjF.10.0450;4F5_protein_family/Zinc-binding_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0690;LmjF.10.0460,LmjF.10.0465,LmjF.10.0480;Leishmanolysin_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0710;LmjF.10.0460;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0720;LmjF.10.0465;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0730;LmjF.10.0470;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0740;LmjF.10.0480;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0750;LmjF.10.0480;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0760;LmjF.10.0480;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0770;LmjF.10.0480;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0780;LmjF.10.0480;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0800;LmjF.10.0480;GP63_leishmanolysin;;;;;;;;;;;;;;;;;
LDHU3_10.0820;-;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0840;LmjF.10.0490;mitogen-activated_protein_kinase_3_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0870;LmjF.10.0500;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0880;LmjF.10.0510;glycerol-3-phosphate_dehydrogenase_[NAD+]_glycosomal;;;;;;;;;;;;;;;;;
LDHU3_10.0890;LmjF.10.0520;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0900;LmjF.10.0530;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0910;LmjF.10.0540;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0920;LmjF.10.0550;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0930;LmjF.10.0560;zinc_binding_dehydrogenase-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0940;LmjF.10.0570;zinc-binding_dehydrogenase-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.0950;LmjF.10.0580;Chromatin_assembly_factor_1_subunit_A_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0960;LmjF.10.0590;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.0970;LmjF.10.0600;ABC1_family_putative;;;;;;;;;;;;;;;;;
LDHU3_10.0990;LmjF.10.0610;endonuclease_G_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1000;LmjF.10.0620;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1010;LmjF.10.0630;flagellar_glycoprotein-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.1020;LmjF.10.0640;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1030;LmjF.10.0650;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1040;LmjF.10.0660;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1050;LmjF.10.0670;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1060;LmjF.10.0680;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1070;LmjF.10.0690;HEAT_repeat_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1080;LmjF.10.0700;RNA_recognition_motif_(a.k.a._RRM_RBD_or_RNP_domain)/RNA_recognition_motif._(a.k.a._RRM_RBD_or_RNP_domain)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1110;LmjF.10.0710;amino_acid_permease_24_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1130;LmjF.10.0730;deaminase_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1140;LmjF.10.0740;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1150;LmjF.10.0750;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1170;LmjF.10.0760;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1180;LmjF.10.0770;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1190;LmjF.10.0780;WD_domain_G-beta_repeat_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1200;LmjF.10.0790;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1210;LmjF.10.0800;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1220;LmjF.10.0810;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1230;LmjF.10.0820;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1240;LmjF.10.0830;serine/threonine-protein_kinase_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1250;LmjF.10.0840;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1260;LmjF.10.0850;nuclear_transport_factor_2_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1270;LmjF.10.0860;Ribosome_biogenesis_protein_Nop16_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1280;LmjF.10.0870;histone_H3_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1290;LmjF.10.0880;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1300;LmjF.10.0890;FKBP-type_peptidyl-prolyl_cis-trans_isomerase_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1310;LmjF.10.0900;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1320;LmjF.10.0910;small_GTP-binding_protein_Rab11_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1330;LmjF.10.0920;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1340;LmjF.10.0930,LmjF.10.0935;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_10.1350;LmjF.10.0940;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1360;LmjF.10.0945;Archaic_translocase_of_outer_membrane_12_kDa_subunit_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1370;LmjF.10.0950;Translation_initiation_factor_eIF-2B_subunit_beta_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1380;LmjF.10.0960;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1400;LmjF.10.0970;histone_H3_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1410;LmjF.10.0980;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1420;LmjF.10.0990;histone_H3_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1430;LmjF.10.1000;ARP2/3_complex_subunit_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1440;LmjF.10.1010;nucleoside_phosphorylase-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.1450;LmjF.10.1020;carrier_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1460;LmjF.10.1030;RNA-binding_protein-like_protein;;;;;;;;;;;;;;;;;
LDHU3_10.1470;LmjF.10.1040;Domain_of_Unknown_Function_(DUF1042)_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1480;LmjF.10.1050;DnaJ_domain_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1490;LmjF.10.1060;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1500;LmjF.10.1070;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1510;LmjF.10.1080;Eukaryotic_translation_initiation_factor_4_gamma_type_5_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1520;LmjF.10.1081;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_10.1530;LmjF.10.1090;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1540;LmjF.10.1100;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1550;-;hypothetical_protein;;;;;;;;;;;;;;;;;
LDHU3_10.1560;LmjF.10.1110;PAB1-binding_protein__putative;;;;;;;;;;;;;;;;;
LDHU3_10.1570;LmjF.10.1120;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1580;LmjF.10.1130;hypothetical_protein_conserved;;;;;;;;;;;;;;;;;
LDHU3_10.1590;LmjF.10.1140;Zinc_finger_C3HC4_type_(RING_finger)_containing_protein_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1600;LmjF.10.1150;Tumour_suppressor_Mitostatin_putative;;;;;;;;;;;;;;;;;
LDHU3_10.1610;LmjF.10.1160;Ras-related_protein_RabX1_putative;;;;;;;;;;;;;;;;;
